"File","Line","Kind","AttrArgs","PropertyType","Property","Field"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\FillOverlay.cs","14","Property","nameof(DXD.FillOverlay.Blend)","BlendMode?","Blend","_Blend"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\ForegroundColor.cs","14","Property","nameof(DXD.ForegroundColor.PresetColor)","ColorType?","Color","_Color"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","14","Property","nameof(DXD.GradientStop.Position)","Percentage?","Position","_Position"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\GradientStop.cs","21","Property","nameof(DXD.GradientStop.RgbColorModelPercentage)","ColorType?","Color","_color"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","14","Property","nameof(DXD.PatternFill.Preset)","PresetPattern?","Preset","_Preset"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","21","Property","nameof(DXD.PatternFill.ForegroundColor)","ForegroundColor?","ForegroundColor","_ForegroundColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PatternFill.cs","28","Property","nameof(DXD.PatternFill.BackgroundColor)","BackgroundColor?","BackgroundColor","_BackgroundColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\PictureAttributionSourceURL.cs","14","Property","nameof(DXO19D.PictureAttributionSourceURL.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Fill types\SolidFill.cs","14","Property","nameof(DXD.SolidFill.RgbColorModelPercentage)","ColorType?","Color","_color"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\Graphic.cs","14","Property","nameof(DXD.Graphic.GraphicData)","GraphicData?","GraphicData","_GraphicData"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","14","Property","nameof(DXD.GraphicFrameLocks.NoGrouping)","bool?","NoGrouping","_NoGrouping"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","21","Property","nameof(DXD.GraphicFrameLocks.NoDrilldown)","bool?","NoDrilldown","_NoDrilldown"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","28","Property","nameof(DXD.GraphicFrameLocks.NoSelection)","bool?","NoSelection","_NoSelection"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","35","Property","nameof(DXD.GraphicFrameLocks.NoChangeAspect)","bool?","NoChangeAspect","_NoChangeAspect"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","42","Property","nameof(DXD.GraphicFrameLocks.NoMove)","bool?","NoMove","_NoMove"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","49","Property","nameof(DXD.GraphicFrameLocks.NoResize)","bool?","NoResize","_NoResize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Graphic data\GraphicFrameLocks.cs","56","Property","nameof(DXD.GraphicFrameLocks.ExtensionList)","ExtensionList?","ExtensionList","_ExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","14","Property","nameof(DXD.EmbeddedWavAudioFileType.Embed)","string?","Embed","_Embed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","21","Property","nameof(DXD.EmbeddedWavAudioFileType.Name)","string?","Name","_Name"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\EmbeddedWavAudioFileType.cs","28","Property","nameof(DXD.EmbeddedWavAudioFileType.BuiltIn)","bool?","BuiltIn","_BuiltIn"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","15","Property","nameof(DXD.HyperlinkOnClick.HyperlinkSound)","EmbeddedWavAudioFileType?","HyperlinkSound","_HyperlinkSound"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnClick.cs","22","Property","nameof(DXD.HyperlinkOnClick.HyperlinkExtensionList)","HyperlinkExtensionList?","HyperlinkExtensionList","_HyperlinkExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","15","Property","nameof(DXD.HyperlinkOnHover.HyperlinkSound)","EmbeddedWavAudioFileType?","HyperlinkSound","_HyperlinkSound"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnHover.cs","22","Property","nameof(DXD.HyperlinkOnHover.HyperlinkExtensionList)","HyperlinkExtensionList?","HyperlinkExtensionList","_HyperlinkExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","15","Property","nameof(DXD.HyperlinkOnMouseOver.HyperlinkSound)","EmbeddedWavAudioFileType?","HyperlinkSound","_HyperlinkSound"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkOnMouseOver.cs","22","Property","nameof(DXD.HyperlinkOnMouseOver.HyperlinkExtensionList)","HyperlinkExtensionList?","HyperlinkExtensionList","_HyperlinkExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","15","Property","nameof(DXD.HyperlinkType.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","22","Property","nameof(DXD.HyperlinkType.InvalidUrl)","string?","InvalidUrl","_InvalidUrl"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","29","Property","nameof(DXD.HyperlinkType.Action)","string?","Action","_Action"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","36","Property","nameof(DXD.HyperlinkType.TargetFrame)","string?","TargetFrame","_TargetFrame"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","43","Property","nameof(DXD.HyperlinkType.Tooltip)","string?","Tooltip","_Tooltip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","50","Property","nameof(DXD.HyperlinkType.History)","bool?","History","_History"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","57","Property","nameof(DXD.HyperlinkType.HighlightClick)","bool?","HighlightClick","_HighlightClick"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","64","Property","nameof(DXD.HyperlinkType.EndSound)","bool?","EndSound","_EndSound"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","71","Property","nameof(DXD.HyperlinkType.HyperlinkSound)","EmbeddedWavAudioFileType?","HyperlinkSound","_HyperlinkSound"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Hyperlinks\HyperlinkType.cs","78","Property","nameof(DXD.HyperlinkType.HyperlinkExtensionList)","HyperlinkExtensionList?","HyperlinkExtensionList","_HyperlinkExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","14","Property","nameof(DXO10D.BrightnessContrast.Bright)","Int32?","Bright","_Bright"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\BrightnessContrast.cs","21","Property","nameof(DXO10D.BrightnessContrast.Contrast)","Int32?","Contrast","_Contrast"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ColorTemperature.cs","14","Property","nameof(DXO10D.ColorTemperature.ColorTemperatureValue)","Int32?","ColorTemperatureValue","_ColorTemperatureValue"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","14","Property","nameof(DXO10D.ImageEffect.Visible)","bool?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","21","Property","nameof(DXO10D.ImageEffect.ArtisticBlur)","ArtisticBlur?","ArtisticBlur","_ArtisticBlur"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","28","Property","nameof(DXO10D.ImageEffect.ArtisticCement)","ArtisticCement?","ArtisticCement","_ArtisticCement"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","35","Property","nameof(DXO10D.ImageEffect.ArtisticChalkSketch)","ArtisticChalkSketch?","ArtisticChalkSketch","_ArtisticChalkSketch"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","42","Property","nameof(DXO10D.ImageEffect.ArtisticCrisscrossEtching)","ArtisticCrisscrossEtching?","ArtisticCrisscrossEtching","_ArtisticCrisscrossEtching"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","49","Property","nameof(DXO10D.ImageEffect.ArtisticCutout)","ArtisticCutout?","ArtisticCutout","_ArtisticCutout"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","56","Property","nameof(DXO10D.ImageEffect.ArtisticFilmGrain)","ArtisticFilmGrain?","ArtisticFilmGrain","_ArtisticFilmGrain"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","63","Property","nameof(DXO10D.ImageEffect.ArtisticGlass)","ArtisticGlass?","ArtisticGlass","_ArtisticGlass"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","70","Property","nameof(DXO10D.ImageEffect.ArtisticGlowDiffused)","ArtisticGlowDiffused?","ArtisticGlowDiffused","_ArtisticGlowDiffused"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","77","Property","nameof(DXO10D.ImageEffect.ArtisticGlowEdges)","ArtisticGlowEdges?","ArtisticGlowEdges","_ArtisticGlowEdges"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","84","Property","nameof(DXO10D.ImageEffect.ArtisticLightScreen)","ArtisticLightScreen?","ArtisticLightScreen","_ArtisticLightScreen"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","91","Property","nameof(DXO10D.ImageEffect.ArtisticLineDrawing)","ArtisticLineDrawing?","ArtisticLineDrawing","_ArtisticLineDrawing"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","98","Property","nameof(DXO10D.ImageEffect.ArtisticMarker)","ArtisticMarker?","ArtisticMarker","_ArtisticMarker"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","105","Property","nameof(DXO10D.ImageEffect.ArtisticMosaicBubbles)","ArtisticMosaicBubbles?","ArtisticMosaicBubbles","_ArtisticMosaicBubbles"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","112","Property","nameof(DXO10D.ImageEffect.ArtisticPaintStrokes)","ArtisticPaintStrokes?","ArtisticPaintStrokes","_ArtisticPaintStrokes"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","119","Property","nameof(DXO10D.ImageEffect.ArtisticPaintBrush)","ArtisticPaintBrush?","ArtisticPaintBrush","_ArtisticPaintBrush"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","126","Property","nameof(DXO10D.ImageEffect.ArtisticPastelsSmooth)","ArtisticPastelsSmooth?","ArtisticPastelsSmooth","_ArtisticPastelsSmooth"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","133","Property","nameof(DXO10D.ImageEffect.ArtisticPencilGrayscale)","ArtisticPencilGrayscale?","ArtisticPencilGrayscale","_ArtisticPencilGrayscale"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","140","Property","nameof(DXO10D.ImageEffect.ArtisticPencilSketch)","ArtisticPencilSketch?","ArtisticPencilSketch","_ArtisticPencilSketch"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","147","Property","nameof(DXO10D.ImageEffect.ArtisticPhotocopy)","ArtisticPhotocopy?","ArtisticPhotocopy","_ArtisticPhotocopy"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","154","Property","nameof(DXO10D.ImageEffect.ArtisticPlasticWrap)","ArtisticPlasticWrap?","ArtisticPlasticWrap","_ArtisticPlasticWrap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","161","Property","nameof(DXO10D.ImageEffect.ArtisticTexturizer)","ArtisticTexturizer?","ArtisticTexturizer","_ArtisticTexturizer"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","168","Property","nameof(DXO10D.ImageEffect.ArtisticWatercolorSponge)","ArtisticWatercolorSponge?","ArtisticWatercolorSponge","_ArtisticWatercolorSponge"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","175","Property","nameof(DXO10D.ImageEffect.BackgroundRemoval)","BackgroundRemoval?","BackgroundRemoval","_BackgroundRemoval"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","182","Property","nameof(DXO10D.ImageEffect.BrightnessContrast)","BrightnessContrast?","BrightnessContrast","_BrightnessContrast"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","189","Property","nameof(DXO10D.ImageEffect.ColorTemperature)","ColorTemperature?","ColorTemperature","_ColorTemperature"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","196","Property","nameof(DXO10D.ImageEffect.Saturation)","Percentage?","Saturation","_Saturation"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageEffect.cs","203","Property","nameof(DXO10D.ImageEffect.SharpenSoften)","Int32?","SharpenSoften","_SharpenSoften"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Image properties\ImageProperties.cs","14","Property","nameof(DXO10D.ImageProperties.ImageLayer)","ImageLayer?","ImageLayer","_ImageLayer"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","14","Property","nameof(DXD.DashStop.DashLength)","Int32?","DashLength","_DashLength"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\DashStop.cs","21","Property","nameof(DXD.DashStop.SpaceLength)","Int32?","SpaceLength","_SpaceLength"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","14","Property","nameof(DXO10D.HiddenLineProperties.Width)","Int32?","Width","_Width"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","21","Property","nameof(DXO10D.HiddenLineProperties.CapType)","LineCap?","CapType","_CapType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","28","Property","nameof(DXO10D.HiddenLineProperties.CompoundLineType)","CompoundLine?","CompoundLineType","_CompoundLineType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\HiddenLineProperties.cs","35","Property","nameof(DXO10D.HiddenLineProperties.Alignment)","PenAlignment?","Alignment","_Alignment"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","14","Property","nameof(DXD.LineDefault.ShapeProperties)","ShapeProperties?","ShapeProperties","_ShapeProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","21","Property","nameof(DXD.LineDefault.BodyProperties)","BodyProperties?","BodyProperties","_BodyProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","28","Property","nameof(DXD.LineDefault.ListStyle)","ListStyle?","ListStyle","_ListStyle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","35","Property","nameof(DXD.LineDefault.ShapeStyle)","ShapeStyle?","ShapeStyle","_ShapeStyle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineDefault.cs","42","Property","nameof(DXD.LineDefault.ExtensionList)","ExtensionList?","ExtensionList","_ExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LinePropertiesExtension.cs","20","Property","nameof(DXD.LinePropertiesExtension.Uri)","UriString?","Uri","_Uri"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Line properties\LineSketchStyleProperties.cs","15","Property","nameof(DXO21DSS.LineSketchStyleProperties.Sd)","UInt32?","Sd","_Sd"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ClassificationOutcome.cs","14","Property","nameof(DXO21DDC.ClassificationOutcome.ClassificationOutcomeType)","ClassificationOutcomeType?","ClassificationOutcomeType","_ClassificationOutcomeType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","15","Property","nameof(DXO10D.ContentPartLocks.NoGrouping)","bool?","NoGrouping","_NoGrouping"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","22","Property","nameof(DXO10D.ContentPartLocks.NoSelection)","bool?","NoSelection","_NoSelection"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","29","Property","nameof(DXO10D.ContentPartLocks.NoRotation)","bool?","NoRotation","_NoRotation"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","36","Property","nameof(DXO10D.ContentPartLocks.NoChangeAspect)","bool?","NoChangeAspect","_NoChangeAspect"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","43","Property","nameof(DXO10D.ContentPartLocks.NoMove)","bool?","NoMove","_NoMove"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","50","Property","nameof(DXO10D.ContentPartLocks.NoResize)","bool?","NoResize","_NoResize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","57","Property","nameof(DXO10D.ContentPartLocks.NoEditPoints)","bool?","NoEditPoints","_NoEditPoints"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","64","Property","nameof(DXO10D.ContentPartLocks.NoAdjustHandles)","bool?","NoAdjustHandles","_NoAdjustHandles"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","71","Property","nameof(DXO10D.ContentPartLocks.NoChangeArrowheads)","bool?","NoChangeArrowheads","_NoChangeArrowheads"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings\Non-visual properties\ContentPartLocks.cs","78","Property","nameof(DXO10D.ContentPartLocks.NoChangeShapeType)","bool?","NoChangeShapeType","_NoChangeShapeType"
